Contig accession,Feature name,Feature,Begin,End,Strand,Length
PPYXA570.00010,PPYXA570_01603,CDS,859543,859683,+,141
PPYXA570.00012,PPYXA570_01604,CDS,789,1967,+,1179
PPYXA570.00012,PPYXA570_01605,CDS,1981,2715,+,735
PPYXA570.00012,PPYXA570_01606,CDS,2684,3796,+,1113
PPYXA570.00012,PPYXA570_01607,CDS,3824,4450,+,627
PPYXA570.00012,PPYXA570_01608,CDS,4505,5638,+,1134
PPYXA570.00012,PPYXA570_01609,CDS,5680,6846,+,1167
PPYXA570.00012,PPYXA570_01610,CDS,6843,8639,+,1797
PPYXA570.00012,PPYXA570_01611,CDS,8617,10347,+,1731
PPYXA570.00012,PPYXA570_01612,CDS,11014,11307,-,294
PPYXA570.00012,PPYXA570_01613,CDS,11702,12010,-,309
PPYXA570.00012,PPYXA570_01614,CDS,12175,12384,+,210
PPYXA570.00012,PPYXA570_01615,CDS,12692,12970,+,279
PPYXA570.00012,PPYXA570_01616,CDS,12984,13499,+,516
PPYXA570.00012,PPYXA570_01617,CDS,13523,14404,+,882
PPYXA570.00012,PPYXA570_01618,CDS,14549,14683,+,135
PPYXA570.00012,PPYXA570_01619,CDS,15264,15674,+,411
PPYXA570.00012,PPYXA570_01620,CDS,15853,16485,+,633
PPYXA570.00012,PPYXA570_01621,CDS,16981,17790,-,810
PPYXA570.00012,PPYXA570_01622,CDS,18179,18433,+,255
PPYXA570.00012,PPYXA570_01623,CDS,19290,19979,-,690
PPYXA570.00012,PPYXA570_01624,CDS,20225,21133,+,909
PPYXA570.00012,PPYXA570_01625,CDS,21524,21946,+,423
PPYXA570.00012,PPYXA570_01626,CDS,22111,22365,+,255
PPYXA570.00012,PPYXA570_01627,CDS,23374,23724,+,351
PPYXA570.00012,PPYXA570_01628,CDS,24102,24287,-,186
PPYXA570.00012,PPYXA570_01629,CDS,25332,28571,+,3240
PPYXA570.00012,PPYXA570_01630,CDS,28644,34076,+,5433
PPYXA570.00012,PPYXA570_01631,CDS,34073,34603,+,531
PPYXA570.00012,PPYXA570_01632,CDS,35139,35867,+,729
PPYXA570.00012,PPYXA570_01633,CDS,36148,36348,-,201
PPYXA570.00012,PPYXA570_01634,CDS,36520,37296,+,777
PPYXA570.00012,PPYXA570_01635,CDS,37417,38655,+,1239
PPYXA570.00012,PPYXA570_01636,CDS,38851,39399,+,549
PPYXA570.00012,PPYXA570_01637,CDS,39416,40075,+,660
PPYXA570.00012,PPYXA570_01638,CDS,40815,41786,+,972
PPYXA570.00012,PPYXA570_01639,CDS,41866,42186,+,321
PPYXA570.00012,PPYXA570_01640,CDS,44037,45038,+,1002
PPYXA570.00012,PPYXA570_01641,CDS,45066,46436,+,1371
PPYXA570.00012,PPYXA570_01642,CDS,46406,48238,+,1833
PPYXA570.00012,PPYXA570_01643,CDS,48207,49469,+,1263
PPYXA570.00012,PPYXA570_01644,CDS,49501,50403,+,903
PPYXA570.00012,PPYXA570_01645,CDS,50400,50786,+,387
PPYXA570.00012,PPYXA570_01646,CDS,50783,51574,+,792
PPYXA570.00012,PPYXA570_01647,CDS,52841,53083,-,243
PPYXA570.00012,PPYXA570_01648,CDS,53713,54339,-,627
PPYXA570.00012,PPYXA570_01649,CDS,54336,55652,-,1317
PPYXA570.00012,PPYXA570_01650,CDS,56129,57916,-,1788
PPYXA570.00012,PPYXA570_01651,CDS,57938,59386,-,1449
PPYXA570.00012,PPYXA570_01652,CDS,59417,62374,-,2958
PPYXA570.00012,PPYXA570_01653,CDS,63007,63987,+,981
PPYXA570.00012,PPYXA570_01654,CDS,64118,64360,+,243
PPYXA570.00012,PPYXA570_01655,CDS,65854,66354,+,501
PPYXA570.00012,PPYXA570_01656,CDS,67258,67935,-,678
PPYXA570.00012,PPYXA570_01657,CDS,68267,68446,-,180
PPYXA570.00012,PPYXA570_01658,CDS,68753,69406,+,654
PPYXA570.00012,PPYXA570_01659,CDS,69666,70967,-,1302
PPYXA570.00012,PPYXA570_01660,CDS,70964,71221,-,258
PPYXA570.00012,PPYXA570_01661,CDS,72126,72662,+,537
PPYXA570.00012,PPYXA570_01662,CDS,73060,73992,-,933
PPYXA570.00012,PPYXA570_01663,CDS,74654,74980,-,327
PPYXA570.00012,PPYXA570_01664,CDS,75850,79002,-,3153
PPYXA570.00012,PPYXA570_01665,CDS,79915,80238,-,324
PPYXA570.00012,PPYXA570_01666,CDS,80460,81002,+,543
PPYXA570.00012,PPYXA570_01667,CDS,81089,84925,-,3837
PPYXA570.00012,PPYXA570_01668,CDS,85012,86442,-,1431
PPYXA570.00012,PPYXA570_01669,CDS,86918,97771,-,10854
PPYXA570.00012,PPYXA570_01670,CDS,97831,100614,-,2784
PPYXA570.00012,PPYXA570_01671,CDS,100641,117356,-,16716
PPYXA570.00012,PPYXA570_01672,CDS,117343,131766,-,14424
PPYXA570.00012,PPYXA570_01673,CDS,131767,132909,-,1143
PPYXA570.00012,PPYXA570_01674,CDS,132930,133595,-,666
PPYXA570.00012,PPYXA570_01675,CDS,133630,135882,-,2253
PPYXA570.00012,PPYXA570_01676,CDS,136749,137207,+,459
PPYXA570.00012,PPYXA570_01677,CDS,137491,137778,+,288
PPYXA570.00012,PPYXA570_01678,CDS,138277,139242,-,966
PPYXA570.00012,PPYXA570_01679,CDS,139719,140801,+,1083
PPYXA570.00012,PPYXA570_01680,CDS,142751,143053,+,303
PPYXA570.00012,PPYXA570_01681,CDS,143221,144096,-,876
PPYXA570.00012,PPYXA570_01682,CDS,144151,145254,-,1104
PPYXA570.00013,PPYXA570_01683,CDS,454,771,+,318
PPYXA570.00013,PPYXA570_01684,CDS,1520,2992,-,1473
PPYXA570.00013,PPYXA570_01685,CDS,4101,4403,+,303
PPYXA570.00013,PPYXA570_01686,CDS,4556,5665,-,1110
PPYXA570.00013,PPYXA570_01687,CDS,5662,6894,-,1233
PPYXA570.00013,PPYXA570_01688,CDS,7201,7674,+,474
PPYXA570.00013,PPYXA570_01689,CDS,8067,8849,+,783
PPYXA570.00013,PPYXA570_01690,CDS,8873,10177,+,1305
PPYXA570.00013,PPYXA570_01691,CDS,10174,11397,+,1224
PPYXA570.00013,PPYXA570_01692,CDS,11387,11809,+,423
PPYXA570.00013,PPYXA570_01693,CDS,11840,13237,+,1398
PPYXA570.00013,PPYXA570_01694,CDS,13492,13854,+,363
PPYXA570.00013,PPYXA570_01695,CDS,14066,14905,-,840
PPYXA570.00013,PPYXA570_01696,CDS,15134,15988,+,855
PPYXA570.00013,PPYXA570_01697,CDS,16160,17224,-,1065
PPYXA570.00013,PPYXA570_01698,CDS,17498,18952,+,1455
PPYXA570.00013,PPYXA570_01699,CDS,18990,20066,+,1077
PPYXA570.00013,PPYXA570_01700,CDS,20164,21294,+,1131
PPYXA570.00013,PPYXA570_01701,CDS,21401,22759,+,1359
PPYXA570.00013,PPYXA570_01702,CDS,23053,23277,+,225
PPYXA570.00013,PPYXA570_01703,CDS,23279,23761,+,483
PPYXA570.00013,PPYXA570_01704,CDS,23802,24371,+,570
PPYXA570.00013,PPYXA570_01705,CDS,24534,25607,-,1074
PPYXA570.00013,PPYXA570_01706,CDS,26002,28845,+,2844
PPYXA570.00013,PPYXA570_01707,CDS,28870,29532,+,663
PPYXA570.00013,PPYXA570_01708,CDS,29616,30317,+,702
PPYXA570.00013,PPYXA570_01709,CDS,30420,31598,-,1179
PPYXA570.00013,PPYXA570_01710,CDS,31580,32095,-,516
PPYXA570.00013,PPYXA570_01711,CDS,32114,33220,-,1107
PPYXA570.00013,PPYXA570_01712,CDS,33217,34587,-,1371
PPYXA570.00013,PPYXA570_01713,CDS,34600,35754,-,1155
PPYXA570.00013,PPYXA570_01714,CDS,35798,37177,-,1380
PPYXA570.00013,PPYXA570_01715,CDS,37340,37684,+,345
PPYXA570.00013,PPYXA570_01716,CDS,37757,38041,+,285
PPYXA570.00013,PPYXA570_01717,CDS,38197,39531,+,1335
PPYXA570.00013,PPYXA570_01718,CDS,39576,40073,-,498
PPYXA570.00013,PPYXA570_01719,CDS,40086,40415,-,330
PPYXA570.00013,PPYXA570_01720,CDS,40553,44218,+,3666
PPYXA570.00013,PPYXA570_01721,CDS,44318,44884,+,567
PPYXA570.00013,PPYXA570_01722,CDS,45038,45226,+,189
PPYXA570.00013,PPYXA570_01723,CDS,45407,46300,+,894
PPYXA570.00013,PPYXA570_01724,CDS,46301,47284,+,984
PPYXA570.00013,PPYXA570_01725,CDS,47410,48840,+,1431
PPYXA570.00013,PPYXA570_01726,CDS,48936,49823,-,888
PPYXA570.00013,PPYXA570_01727,CDS,50030,50953,+,924
PPYXA570.00013,PPYXA570_01728,CDS,51059,51991,+,933
PPYXA570.00013,PPYXA570_01729,CDS,51991,52887,+,897
PPYXA570.00013,PPYXA570_01730,CDS,52905,53747,+,843
PPYXA570.00013,PPYXA570_01731,CDS,53954,55162,+,1209
PPYXA570.00013,PPYXA570_01732,CDS,55298,55816,+,519
PPYXA570.00013,PPYXA570_01733,CDS,55813,56211,+,399
PPYXA570.00013,PPYXA570_01734,CDS,56241,57359,-,1119
PPYXA570.00013,PPYXA570_01735,CDS,57704,58816,+,1113
PPYXA570.00013,PPYXA570_01736,CDS,58964,60259,+,1296
PPYXA570.00013,PPYXA570_01737,CDS,60276,61217,+,942
PPYXA570.00013,PPYXA570_01738,CDS,61604,62020,+,417
PPYXA570.00013,PPYXA570_01739,CDS,62186,63106,+,921
PPYXA570.00013,PPYXA570_01740,CDS,63227,65029,+,1803
PPYXA570.00013,PPYXA570_01741,CDS,65158,65889,+,732
PPYXA570.00013,PPYXA570_01742,CDS,66047,67171,+,1125
PPYXA570.00013,PPYXA570_01743,CDS,67299,68057,+,759
PPYXA570.00013,PPYXA570_01744,CDS,68098,68757,+,660
PPYXA570.00013,PPYXA570_01745,CDS,68932,71586,+,2655
PPYXA570.00013,PPYXA570_01746,CDS,71658,72488,+,831
PPYXA570.00013,PPYXA570_01747,CDS,72600,73403,+,804
PPYXA570.00013,PPYXA570_01748,CDS,73414,74010,+,597
PPYXA570.00013,PPYXA570_01749,CDS,74007,74570,+,564
PPYXA570.00013,PPYXA570_01750,CDS,74690,74914,-,225
PPYXA570.00013,PPYXA570_01751,CDS,75020,75487,+,468
PPYXA570.00013,PPYXA570_01752,tRNA,75618,75693,+,76
PPYXA570.00013,PPYXA570_01753,tRNA,75705,75777,+,73
PPYXA570.00013,PPYXA570_01754,CDS,75864,76868,-,1005
PPYXA570.00013,PPYXA570_01755,CDS,76852,77517,-,666
PPYXA570.00013,PPYXA570_01756,CDS,77514,78293,-,780
PPYXA570.00013,PPYXA570_01757,CDS,78466,79341,+,876
PPYXA570.00013,PPYXA570_01758,CDS,79443,81425,+,1983
PPYXA570.00013,PPYXA570_01759,CDS,81550,82686,-,1137
PPYXA570.00013,PPYXA570_01760,CDS,82778,83188,-,411
PPYXA570.00013,PPYXA570_01761,CDS,83278,84090,-,813
PPYXA570.00013,PPYXA570_01762,CDS,84166,84840,-,675
PPYXA570.00013,PPYXA570_01763,CDS,85039,86121,+,1083
PPYXA570.00013,PPYXA570_01764,CDS,86539,87285,+,747
PPYXA570.00013,PPYXA570_01765,CDS,87288,88199,+,912
PPYXA570.00013,PPYXA570_01766,CDS,88267,90195,+,1929
PPYXA570.00013,PPYXA570_01767,CDS,90320,91210,-,891
PPYXA570.00013,PPYXA570_01768,CDS,91323,91709,+,387
PPYXA570.00013,PPYXA570_01769,CDS,91706,92041,+,336
PPYXA570.00013,PPYXA570_01770,CDS,92283,93140,+,858
PPYXA570.00013,PPYXA570_01771,CDS,93324,95204,+,1881
PPYXA570.00013,PPYXA570_01772,CDS,95279,96688,+,1410
PPYXA570.00013,PPYXA570_01773,CDS,96824,97726,+,903
PPYXA570.00013,PPYXA570_01774,CDS,97851,98990,+,1140
PPYXA570.00013,PPYXA570_01775,CDS,99200,99454,+,255
PPYXA570.00013,PPYXA570_01776,CDS,99601,99939,-,339
PPYXA570.00013,PPYXA570_01777,CDS,100090,100563,+,474
PPYXA570.00013,PPYXA570_01778,CDS,100664,100762,+,99
PPYXA570.00013,PPYXA570_01779,CDS,100987,101436,+,450
PPYXA570.00013,PPYXA570_01780,CDS,101567,102700,-,1134
PPYXA570.00013,PPYXA570_01781,CDS,102833,103306,+,474
PPYXA570.00013,PPYXA570_01782,CDS,103362,104675,+,1314
PPYXA570.00013,PPYXA570_01783,CDS,104832,105455,+,624
PPYXA570.00013,PPYXA570_01784,CDS,105637,107517,+,1881
PPYXA570.00013,PPYXA570_01785,CDS,107673,107933,+,261
PPYXA570.00013,PPYXA570_01786,CDS,108250,109449,+,1200
PPYXA570.00013,PPYXA570_01787,CDS,109458,110597,+,1140
PPYXA570.00013,PPYXA570_01788,CDS,110796,111293,-,498
PPYXA570.00013,PPYXA570_01789,CDS,111605,112120,+,516
PPYXA570.00013,PPYXA570_01790,CDS,112193,112702,+,510
PPYXA570.00013,PPYXA570_01791,CDS,112804,113238,-,435
PPYXA570.00013,PPYXA570_01792,tRNA,113618,113702,+,85
PPYXA570.00013,PPYXA570_01793,CDS,113795,114325,-,531
PPYXA570.00013,PPYXA570_01794,CDS,114523,114879,+,357
PPYXA570.00013,PPYXA570_01795,CDS,115095,116273,+,1179
PPYXA570.00013,PPYXA570_01796,CDS,116383,116586,-,204
PPYXA570.00013,PPYXA570_01797,CDS,116754,117905,+,1152
PPYXA570.00013,PPYXA570_01798,CDS,118097,119182,+,1086
PPYXA570.00013,PPYXA570_01799,CDS,119447,119695,+,249
PPYXA570.00013,PPYXA570_01800,CDS,119896,120480,-,585
PPYXA570.00013,PPYXA570_01801,CDS,120800,120907,+,108
PPYXA570.00013,PPYXA570_01802,CDS,121464,121775,+,312
PPYXA570.00013,PPYXA570_01803,CDS,122792,123931,+,1140
PPYXA570.00013,PPYXA570_01804,CDS,124264,124689,+,426
PPYXA570.00013,PPYXA570_01805,CDS,124771,125058,+,288
PPYXA570.00013,PPYXA570_01806,CDS,125083,125517,+,435
PPYXA570.00013,PPYXA570_01807,CDS,125526,126173,+,648
PPYXA570.00013,PPYXA570_01808,CDS,126271,126594,+,324
PPYXA570.00013,PPYXA570_01809,CDS,126799,127614,+,816
PPYXA570.00013,PPYXA570_01810,CDS,127734,128987,+,1254
PPYXA570.00013,PPYXA570_01811,CDS,129124,129390,+,267
PPYXA570.00013,PPYXA570_01812,CDS,129598,129900,+,303
PPYXA570.00013,PPYXA570_01813,CDS,129924,130145,+,222
PPYXA570.00013,PPYXA570_01814,CDS,130238,130507,+,270
PPYXA570.00013,PPYXA570_01815,CDS,130599,132581,-,1983
PPYXA570.00013,PPYXA570_01816,CDS,132768,133928,-,1161
PPYXA570.00013,PPYXA570_01817,CDS,134085,134729,+,645
PPYXA570.00013,PPYXA570_01818,CDS,134835,136055,-,1221
PPYXA570.00013,PPYXA570_01819,CDS,136287,137333,+,1047
PPYXA570.00013,PPYXA570_01820,CDS,137366,138307,+,942
PPYXA570.00013,PPYXA570_01821,CDS,138315,139760,+,1446
PPYXA570.00013,PPYXA570_01822,CDS,139898,141268,+,1371
PPYXA570.00013,PPYXA570_01823,CDS,141350,142120,+,771
PPYXA570.00013,PPYXA570_01824,CDS,142160,142783,+,624
PPYXA570.00013,PPYXA570_01825,CDS,142947,143753,+,807
PPYXA570.00013,PPYXA570_01826,CDS,143819,144397,+,579
PPYXA570.00013,PPYXA570_01827,CDS,144519,146468,+,1950
PPYXA570.00013,PPYXA570_01828,CDS,146558,147595,-,1038
PPYXA570.00013,PPYXA570_01829,CDS,147609,148031,-,423
PPYXA570.00013,PPYXA570_01830,CDS,148088,150007,-,1920
PPYXA570.00013,PPYXA570_01831,CDS,150084,150272,-,189
PPYXA570.00013,PPYXA570_01832,CDS,150280,150513,-,234
PPYXA570.00013,PPYXA570_01833,CDS,150687,150884,+,198
PPYXA570.00013,PPYXA570_01834,CDS,151093,152508,+,1416
PPYXA570.00013,PPYXA570_01835,CDS,152746,153825,+,1080
PPYXA570.00013,PPYXA570_01836,CDS,153849,154820,+,972
PPYXA570.00013,PPYXA570_01837,CDS,154938,155147,+,210
PPYXA570.00013,PPYXA570_01838,CDS,155144,156514,-,1371
PPYXA570.00013,PPYXA570_01839,CDS,156708,157880,-,1173
PPYXA570.00013,PPYXA570_01840,CDS,158104,158307,-,204
PPYXA570.00013,PPYXA570_01841,CDS,158465,159286,-,822
PPYXA570.00013,PPYXA570_01842,CDS,159613,161190,+,1578
PPYXA570.00013,PPYXA570_01843,CDS,161408,162169,+,762
PPYXA570.00013,PPYXA570_01844,CDS,162593,163030,+,438
PPYXA570.00013,PPYXA570_01845,CDS,163124,163642,-,519
PPYXA570.00013,PPYXA570_01846,CDS,163764,164387,+,624
PPYXA570.00013,PPYXA570_01847,CDS,164426,165415,+,990
PPYXA570.00013,PPYXA570_01848,CDS,165513,166184,-,672
PPYXA570.00013,PPYXA570_01849,CDS,166227,166676,-,450
PPYXA570.00013,PPYXA570_01850,CDS,166743,166931,+,189
PPYXA570.00013,PPYXA570_01851,CDS,166952,168355,+,1404
PPYXA570.00013,PPYXA570_01852,CDS,168404,169486,+,1083
PPYXA570.00013,PPYXA570_01853,CDS,169483,170220,+,738
PPYXA570.00013,PPYXA570_01854,CDS,170424,171023,+,600
PPYXA570.00013,PPYXA570_01855,CDS,171080,172696,-,1617
PPYXA570.00013,PPYXA570_01856,CDS,172989,174269,+,1281
PPYXA570.00013,PPYXA570_01857,CDS,174430,174672,+,243
PPYXA570.00013,PPYXA570_01858,CDS,174829,176253,+,1425
PPYXA570.00013,PPYXA570_01859,CDS,176281,176427,-,147
PPYXA570.00013,PPYXA570_01860,CDS,176646,177740,+,1095
PPYXA570.00013,PPYXA570_01861,CDS,177775,178587,+,813
PPYXA570.00013,PPYXA570_01862,CDS,178588,179157,+,570
PPYXA570.00013,PPYXA570_01863,CDS,179243,179770,-,528
PPYXA570.00013,PPYXA570_01864,CDS,179934,181601,+,1668
PPYXA570.00013,PPYXA570_01865,CDS,181598,182380,+,783
PPYXA570.00013,PPYXA570_01866,CDS,182506,183687,-,1182
PPYXA570.00013,PPYXA570_01867,CDS,183950,185017,+,1068
PPYXA570.00013,PPYXA570_01868,CDS,185014,186120,-,1107
PPYXA570.00013,PPYXA570_01869,CDS,186262,186867,+,606
PPYXA570.00013,PPYXA570_01870,CDS,186864,186965,+,102
PPYXA570.00013,PPYXA570_01871,CDS,186953,187525,+,573
PPYXA570.00013,PPYXA570_01872,CDS,187627,187971,+,345
PPYXA570.00013,PPYXA570_01873,CDS,188112,188333,+,222
PPYXA570.00013,PPYXA570_01874,CDS,188444,188779,+,336
PPYXA570.00013,PPYXA570_01875,CDS,188915,189451,-,537
PPYXA570.00013,PPYXA570_01876,tRNA,189674,189758,+,85
PPYXA570.00013,PPYXA570_01877,CDS,189970,190482,+,513
PPYXA570.00013,PPYXA570_01878,CDS,190611,191546,+,936
PPYXA570.00013,PPYXA570_01879,CDS,191521,192276,-,756
PPYXA570.00013,PPYXA570_01880,CDS,192563,192754,+,192
PPYXA570.00013,PPYXA570_01881,CDS,192856,193917,-,1062
PPYXA570.00013,PPYXA570_01882,CDS,194176,195138,-,963
PPYXA570.00013,PPYXA570_01883,CDS,195141,197033,-,1893
PPYXA570.00013,PPYXA570_01884,CDS,197169,198008,-,840
PPYXA570.00013,PPYXA570_01885,CDS,198174,199412,+,1239
PPYXA570.00013,PPYXA570_01886,CDS,199534,200058,+,525
PPYXA570.00013,PPYXA570_01887,CDS,200080,201033,+,954
PPYXA570.00013,PPYXA570_01888,CDS,201141,201881,+,741
PPYXA570.00013,PPYXA570_01889,CDS,201968,203218,-,1251
PPYXA570.00013,PPYXA570_01890,CDS,203399,203986,+,588
PPYXA570.00013,PPYXA570_01891,CDS,204009,204401,+,393
PPYXA570.00013,PPYXA570_01892,CDS,204434,204970,+,537
PPYXA570.00013,PPYXA570_01893,CDS,205070,205543,+,474
PPYXA570.00013,PPYXA570_01894,CDS,205591,206775,-,1185
PPYXA570.00013,PPYXA570_01895,CDS,206962,207855,+,894
PPYXA570.00013,PPYXA570_01896,CDS,207947,208648,+,702
PPYXA570.00013,PPYXA570_01897,CDS,208709,209638,-,930
PPYXA570.00013,PPYXA570_01898,CDS,210149,211492,+,1344
PPYXA570.00013,PPYXA570_01899,CDS,211585,212475,+,891
PPYXA570.00013,PPYXA570_01900,CDS,212503,213345,+,843
PPYXA570.00013,PPYXA570_01901,CDS,213432,214817,+,1386
PPYXA570.00013,PPYXA570_01902,CDS,214858,215826,+,969
PPYXA570.00013,PPYXA570_01903,CDS,216168,218276,+,2109
PPYXA570.00013,PPYXA570_01904,CDS,218364,218894,+,531
PPYXA570.00013,PPYXA570_01905,CDS,218928,219578,+,651
PPYXA570.00013,PPYXA570_01906,CDS,219671,220096,+,426
PPYXA570.00013,PPYXA570_01907,CDS,220322,220795,+,474
PPYXA570.00013,PPYXA570_01908,CDS,220950,222185,+,1236
PPYXA570.00013,PPYXA570_01909,CDS,222327,223292,-,966
PPYXA570.00013,PPYXA570_01910,CDS,223510,225594,-,2085
PPYXA570.00013,PPYXA570_01911,CDS,225581,225940,-,360
PPYXA570.00013,PPYXA570_01912,CDS,226349,226711,+,363
PPYXA570.00013,PPYXA570_01913,CDS,226772,227332,+,561
PPYXA570.00013,PPYXA570_01914,CDS,227335,228558,+,1224
PPYXA570.00013,PPYXA570_01915,CDS,228621,230312,-,1692
PPYXA570.00013,PPYXA570_01916,CDS,230591,231658,+,1068
PPYXA570.00013,PPYXA570_01917,CDS,231867,234419,+,2553
PPYXA570.00013,PPYXA570_01918,CDS,234635,235375,+,741
PPYXA570.00013,PPYXA570_01919,CDS,235445,235648,+,204
PPYXA570.00013,PPYXA570_01920,CDS,235675,236307,+,633
PPYXA570.00013,PPYXA570_01921,CDS,236341,237510,-,1170
PPYXA570.00013,PPYXA570_01922,CDS,237872,238897,+,1026
PPYXA570.00013,PPYXA570_01923,CDS,239264,241618,+,2355
PPYXA570.00013,PPYXA570_01924,CDS,241722,243563,+,1842
PPYXA570.00013,PPYXA570_01925,CDS,243688,244269,+,582
PPYXA570.00013,PPYXA570_01926,CDS,244352,244693,+,342
PPYXA570.00013,PPYXA570_01927,CDS,244831,245679,-,849
PPYXA570.00013,PPYXA570_01928,CDS,245924,247201,+,1278
PPYXA570.00013,PPYXA570_01929,CDS,247203,248936,+,1734
PPYXA570.00013,PPYXA570_01930,CDS,249000,250373,-,1374
PPYXA570.00013,PPYXA570_01931,CDS,250833,252185,+,1353
PPYXA570.00013,PPYXA570_01932,CDS,252304,253233,-,930
PPYXA570.00013,PPYXA570_01933,CDS,253415,255739,+,2325
PPYXA570.00013,PPYXA570_01934,CDS,255881,256831,-,951
PPYXA570.00013,PPYXA570_01935,CDS,257108,258826,+,1719
PPYXA570.00013,PPYXA570_01936,CDS,258917,260233,+,1317
PPYXA570.00013,PPYXA570_01937,CDS,260352,261551,-,1200
PPYXA570.00013,PPYXA570_01938,CDS,261553,262008,-,456
PPYXA570.00013,PPYXA570_01939,CDS,262242,262889,-,648
PPYXA570.00013,PPYXA570_01940,CDS,263105,263782,+,678
PPYXA570.00013,PPYXA570_01941,CDS,263805,264425,+,621
PPYXA570.00013,PPYXA570_01942,CDS,264513,265511,-,999
PPYXA570.00013,PPYXA570_01943,CDS,265630,269325,-,3696
PPYXA570.00013,PPYXA570_01944,CDS,269470,271239,-,1770
PPYXA570.00013,PPYXA570_01945,CDS,271707,272177,+,471
PPYXA570.00013,PPYXA570_01946,CDS,272238,272906,+,669
PPYXA570.00013,PPYXA570_01947,CDS,272906,273355,+,450
PPYXA570.00013,PPYXA570_01948,CDS,273553,274014,+,462
PPYXA570.00013,PPYXA570_01949,CDS,274197,275261,+,1065
PPYXA570.00013,PPYXA570_01950,CDS,275311,277044,+,1734
PPYXA570.00013,PPYXA570_01951,CDS,277079,278332,+,1254
PPYXA570.00013,PPYXA570_01952,CDS,278354,278908,+,555
PPYXA570.00013,PPYXA570_01953,CDS,278950,279372,+,423
PPYXA570.00013,PPYXA570_01954,CDS,279442,280080,+,639
PPYXA570.00013,PPYXA570_01955,CDS,280190,280867,-,678
PPYXA570.00013,PPYXA570_01956,CDS,281155,281526,-,372
PPYXA570.00013,PPYXA570_01957,CDS,281560,282084,-,525
PPYXA570.00013,PPYXA570_01958,CDS,282350,283384,-,1035
PPYXA570.00013,PPYXA570_01959,CDS,283631,284782,+,1152
PPYXA570.00013,PPYXA570_01960,CDS,284974,285396,+,423
PPYXA570.00013,PPYXA570_01961,CDS,285469,286050,+,582
PPYXA570.00013,PPYXA570_01962,CDS,286139,286660,-,522
PPYXA570.00013,PPYXA570_01963,CDS,287086,287916,+,831
PPYXA570.00013,PPYXA570_01964,CDS,287991,288617,-,627
PPYXA570.00013,PPYXA570_01965,CDS,288827,290053,-,1227
PPYXA570.00013,PPYXA570_01966,CDS,290121,292148,-,2028
PPYXA570.00013,PPYXA570_01967,CDS,292286,293122,+,837
PPYXA570.00013,PPYXA570_01968,CDS,293316,295133,+,1818
PPYXA570.00013,PPYXA570_01969,CDS,295298,296416,+,1119
PPYXA570.00013,PPYXA570_01970,CDS,296587,297219,+,633
PPYXA570.00013,PPYXA570_01971,CDS,297212,297727,+,516
PPYXA570.00013,PPYXA570_01972,CDS,297733,297855,+,123
PPYXA570.00013,PPYXA570_01973,CDS,298172,298810,+,639
PPYXA570.00013,PPYXA570_01974,CDS,298803,299324,+,522
PPYXA570.00013,PPYXA570_01975,CDS,299287,300570,-,1284
PPYXA570.00013,PPYXA570_01976,CDS,300767,301795,+,1029
PPYXA570.00013,PPYXA570_01977,CDS,301785,303020,-,1236
PPYXA570.00013,PPYXA570_01978,CDS,303375,303896,+,522
PPYXA570.00013,PPYXA570_01979,CDS,304087,304260,+,174
PPYXA570.00013,PPYXA570_01980,CDS,304609,305133,+,525
PPYXA570.00013,PPYXA570_01981,CDS,305117,306109,+,993
PPYXA570.00013,PPYXA570_01982,CDS,306118,307107,+,990
PPYXA570.00013,PPYXA570_01983,CDS,307189,308130,+,942
PPYXA570.00013,PPYXA570_01984,CDS,308182,308931,+,750
PPYXA570.00013,PPYXA570_01985,CDS,309041,309274,+,234
PPYXA570.00013,PPYXA570_01986,CDS,309502,310740,+,1239
PPYXA570.00013,PPYXA570_01987,CDS,310753,311451,+,699
PPYXA570.00013,PPYXA570_01988,CDS,311707,315276,+,3570
PPYXA570.00013,PPYXA570_01989,CDS,315315,316331,+,1017
PPYXA570.00013,PPYXA570_01990,CDS,316480,317130,+,651
PPYXA570.00013,PPYXA570_01991,CDS,317297,317665,+,369
PPYXA570.00013,PPYXA570_01992,CDS,317717,319093,+,1377
PPYXA570.00013,PPYXA570_01993,CDS,319163,319435,+,273
PPYXA570.00013,PPYXA570_01994,CDS,319459,319689,+,231
PPYXA570.00013,PPYXA570_01995,CDS,319787,320302,+,516
PPYXA570.00013,PPYXA570_01996,CDS,320302,321117,+,816
PPYXA570.00013,PPYXA570_01997,CDS,321345,321689,+,345
PPYXA570.00013,PPYXA570_01998,CDS,321791,322417,+,627
PPYXA570.00013,PPYXA570_01999,CDS,322499,323365,+,867
PPYXA570.00013,PPYXA570_02000,CDS,323535,324221,+,687
PPYXA570.00013,PPYXA570_02001,CDS,324312,326432,+,2121
PPYXA570.00013,PPYXA570_02002,CDS,326429,326728,+,300
PPYXA570.00013,PPYXA570_02003,CDS,326728,327111,+,384
PPYXA570.00013,PPYXA570_02004,CDS,327270,327821,+,552
PPYXA570.00013,PPYXA570_02005,CDS,327987,328340,+,354
PPYXA570.00013,PPYXA570_02006,CDS,328754,329086,+,333
PPYXA570.00013,PPYXA570_02007,CDS,330053,331672,+,1620
PPYXA570.00013,PPYXA570_02008,CDS,331951,332376,-,426
