Contig accession,Feature name,Feature,Begin,End,Strand,Length
Contig_013,Feature_01698,CDS,17498,18952,+,1455
Contig_013,Feature_01699,CDS,18990,20066,+,1077
Contig_013,Feature_01700,CDS,20164,21294,+,1131
Contig_013,Feature_01701,CDS,21401,22759,+,1359
Contig_013,Feature_01702,CDS,23053,23277,+,225
Contig_013,Feature_01703,CDS,23279,23761,+,483
Contig_013,Feature_01704,CDS,23802,24371,+,570
Contig_013,Feature_01705,CDS,24534,25607,-,1074
Contig_013,Feature_01706,CDS,26002,28845,+,2844
Contig_013,Feature_01707,CDS,28870,29532,+,663
Contig_013,Feature_01708,CDS,29616,30317,+,702
Contig_013,Feature_01709,CDS,30420,31598,-,1179
Contig_013,Feature_01710,CDS,31580,32095,-,516
Contig_013,Feature_01711,CDS,32114,33220,-,1107
Contig_013,Feature_01712,CDS,33217,34587,-,1371
Contig_013,Feature_01713,CDS,34600,35754,-,1155
Contig_013,Feature_01714,CDS,35798,37177,-,1380
Contig_013,Feature_01715,CDS,37340,37684,+,345
Contig_013,Feature_01716,CDS,37757,38041,+,285
Contig_013,Feature_01717,CDS,38197,39531,+,1335
Contig_013,Feature_01718,CDS,39576,40073,-,498
Contig_013,Feature_01719,CDS,40086,40415,-,330
Contig_013,Feature_01720,CDS,40553,44218,+,3666
Contig_013,Feature_01721,CDS,44318,44884,+,567
Contig_013,Feature_01722,CDS,45038,45226,+,189
Contig_013,Feature_01723,CDS,45407,46300,+,894
Contig_013,Feature_01724,CDS,46301,47284,+,984
Contig_013,Feature_01725,CDS,47410,48840,+,1431
Contig_013,Feature_01726,CDS,48936,49823,-,888
Contig_013,Feature_01727,CDS,50030,50953,+,924
Contig_013,Feature_01728,CDS,51059,51991,+,933
Contig_013,Feature_01729,CDS,51991,52887,+,897
Contig_013,Feature_01730,CDS,52905,53747,+,843
Contig_013,Feature_01731,CDS,53954,55162,+,1209
Contig_013,Feature_01732,CDS,55298,55816,+,519
Contig_013,Feature_01733,CDS,55813,56211,+,399
Contig_013,Feature_01734,CDS,56241,57359,-,1119
Contig_013,Feature_01735,CDS,57704,58816,+,1113
Contig_013,Feature_01736,CDS,58964,60259,+,1296
Contig_013,Feature_01737,CDS,60276,61217,+,942
Contig_013,Feature_01738,CDS,61604,62020,+,417
Contig_013,Feature_01739,CDS,62186,63106,+,921
Contig_013,Feature_01740,CDS,63227,65029,+,1803
Contig_013,Feature_01741,CDS,65158,65889,+,732
Contig_013,Feature_01742,CDS,66047,67171,+,1125
Contig_013,Feature_01743,CDS,67299,68057,+,759
Contig_013,Feature_01744,CDS,68098,68757,+,660
Contig_013,Feature_01745,CDS,68932,71586,+,2655
Contig_013,Feature_01746,CDS,71658,72488,+,831
Contig_013,Feature_01747,CDS,72600,73403,+,804
Contig_013,Feature_01748,CDS,73414,74010,+,597
Contig_013,Feature_01749,CDS,74007,74570,+,564
Contig_013,Feature_01750,CDS,74690,74914,-,225
Contig_013,Feature_01751,CDS,75020,75487,+,468
Contig_013,Feature_01752,tRNA,75618,75693,+,76
Contig_013,Feature_01753,tRNA,75705,75777,+,73
Contig_013,Feature_01754,CDS,75864,76868,-,1005
Contig_013,Feature_01755,CDS,76852,77517,-,666
Contig_013,Feature_01756,CDS,77514,78293,-,780
Contig_013,Feature_01757,CDS,78466,79341,+,876
Contig_013,Feature_01758,CDS,79443,81425,+,1983
Contig_013,Feature_01759,CDS,81550,82686,-,1137
Contig_013,Feature_01760,CDS,82778,83188,-,411
Contig_013,Feature_01761,CDS,83278,84090,-,813
Contig_013,Feature_01762,CDS,84166,84840,-,675
Contig_013,Feature_01763,CDS,85039,86121,+,1083
Contig_013,Feature_01764,CDS,86539,87285,+,747
Contig_013,Feature_01765,CDS,87288,88199,+,912
Contig_013,Feature_01766,CDS,88267,90195,+,1929
Contig_013,Feature_01767,CDS,90320,91210,-,891
Contig_013,Feature_01768,CDS,91323,91709,+,387
Contig_013,Feature_01769,CDS,91706,92041,+,336
Contig_013,Feature_01770,CDS,92283,93140,+,858
Contig_013,Feature_01771,CDS,93324,95204,+,1881
Contig_013,Feature_01772,CDS,95279,96688,+,1410
Contig_013,Feature_01773,CDS,96824,97726,+,903
Contig_013,Feature_01774,CDS,97851,98990,+,1140
Contig_013,Feature_01775,CDS,99200,99454,+,255
Contig_013,Feature_01776,CDS,99601,99939,-,339
Contig_013,Feature_01777,CDS,100090,100563,+,474
Contig_013,Feature_01778,CDS,100664,100762,+,99
Contig_013,Feature_01779,CDS,100987,101436,+,450
Contig_013,Feature_01780,CDS,101567,102700,-,1134
Contig_013,Feature_01781,CDS,102833,103306,+,474
Contig_013,Feature_01782,CDS,103362,104675,+,1314
Contig_013,Feature_01783,CDS,104832,105455,+,624
Contig_013,Feature_01784,CDS,105637,107517,+,1881
Contig_013,Feature_01785,CDS,107673,107933,+,261
Contig_013,Feature_01786,CDS,108250,109449,+,1200
Contig_013,Feature_01787,CDS,109458,110597,+,1140
Contig_013,Feature_01788,CDS,110796,111293,-,498
Contig_013,Feature_01789,CDS,111605,112120,+,516
Contig_013,Feature_01790,CDS,112193,112702,+,510
Contig_013,Feature_01791,CDS,112804,113238,-,435
Contig_013,Feature_01792,tRNA,113618,113702,+,85
Contig_013,Feature_01793,CDS,113795,114325,-,531
Contig_013,Feature_01794,CDS,114523,114879,+,357
Contig_013,Feature_01795,CDS,115095,116273,+,1179
Contig_013,Feature_01796,CDS,116383,116586,-,204
Contig_013,Feature_01797,CDS,116754,117905,+,1152
Contig_013,Feature_01798,CDS,118097,119182,+,1086
Contig_013,Feature_01799,CDS,119447,119695,+,249
Contig_013,Feature_01800,CDS,119896,120480,-,585
Contig_013,Feature_01801,CDS,120800,120907,+,108
Contig_013,Feature_01802,CDS,121464,121775,+,312
Contig_013,Feature_01803,CDS,122792,123931,+,1140
Contig_013,Feature_01804,CDS,124264,124689,+,426
Contig_013,Feature_01805,CDS,124771,125058,+,288
Contig_013,Feature_01806,CDS,125083,125517,+,435
Contig_013,Feature_01807,CDS,125526,126173,+,648
Contig_013,Feature_01808,CDS,126271,126594,+,324
Contig_013,Feature_01809,CDS,126799,127614,+,816
Contig_013,Feature_01810,CDS,127734,128987,+,1254
Contig_013,Feature_01811,CDS,129124,129390,+,267
Contig_013,Feature_01812,CDS,129598,129900,+,303
Contig_013,Feature_01813,CDS,129924,130145,+,222
Contig_013,Feature_01814,CDS,130238,130507,+,270
Contig_013,Feature_01815,CDS,130599,132581,-,1983
Contig_013,Feature_01816,CDS,132768,133928,-,1161
Contig_013,Feature_01817,CDS,134085,134729,+,645
Contig_013,Feature_01818,CDS,134835,136055,-,1221
Contig_013,Feature_01819,CDS,136287,137333,+,1047
Contig_013,Feature_01820,CDS,137366,138307,+,942
Contig_013,Feature_01821,CDS,138315,139760,+,1446
Contig_013,Feature_01822,CDS,139898,141268,+,1371
Contig_013,Feature_01823,CDS,141350,142120,+,771
Contig_013,Feature_01824,CDS,142160,142783,+,624
Contig_013,Feature_01825,CDS,142947,143753,+,807
Contig_013,Feature_01826,CDS,143819,144397,+,579
Contig_013,Feature_01827,CDS,144519,146468,+,1950
Contig_013,Feature_01828,CDS,146558,147595,-,1038
Contig_013,Feature_01829,CDS,147609,148031,-,423
Contig_013,Feature_01830,CDS,148088,150007,-,1920
Contig_013,Feature_01831,CDS,150084,150272,-,189
Contig_013,Feature_01832,CDS,150280,150513,-,234
Contig_013,Feature_01833,CDS,150687,150884,+,198
Contig_013,Feature_01834,CDS,151093,152508,+,1416
Contig_013,Feature_01835,CDS,152746,153825,+,1080
Contig_013,Feature_01836,CDS,153849,154820,+,972
Contig_013,Feature_01837,CDS,154938,155147,+,210
Contig_013,Feature_01838,CDS,155144,156514,-,1371
Contig_013,Feature_01839,CDS,156708,157880,-,1173
Contig_013,Feature_01840,CDS,158104,158307,-,204
Contig_013,Feature_01841,CDS,158465,159286,-,822
Contig_013,Feature_01842,CDS,159613,161190,+,1578
Contig_013,Feature_01843,CDS,161408,162169,+,762
Contig_013,Feature_01844,CDS,162593,163030,+,438
Contig_013,Feature_01845,CDS,163124,163642,-,519
Contig_013,Feature_01846,CDS,163764,164387,+,624
Contig_013,Feature_01847,CDS,164426,165415,+,990
Contig_013,Feature_01848,CDS,165513,166184,-,672
Contig_013,Feature_01849,CDS,166227,166676,-,450
Contig_013,Feature_01850,CDS,166743,166931,+,189
Contig_013,Feature_01851,CDS,166952,168355,+,1404
Contig_013,Feature_01852,CDS,168404,169486,+,1083
Contig_013,Feature_01853,CDS,169483,170220,+,738
Contig_013,Feature_01854,CDS,170424,171023,+,600
Contig_013,Feature_01855,CDS,171080,172696,-,1617
Contig_013,Feature_01856,CDS,172989,174269,+,1281
Contig_013,Feature_01857,CDS,174430,174672,+,243
Contig_013,Feature_01858,CDS,174829,176253,+,1425
Contig_013,Feature_01859,CDS,176281,176427,-,147
Contig_013,Feature_01860,CDS,176646,177740,+,1095
Contig_013,Feature_01861,CDS,177775,178587,+,813
Contig_013,Feature_01862,CDS,178588,179157,+,570
Contig_013,Feature_01863,CDS,179243,179770,-,528
Contig_013,Feature_01864,CDS,179934,181601,+,1668
Contig_013,Feature_01865,CDS,181598,182380,+,783
Contig_013,Feature_01866,CDS,182506,183687,-,1182
Contig_013,Feature_01867,CDS,183950,185017,+,1068
Contig_013,Feature_01868,CDS,185014,186120,-,1107
Contig_013,Feature_01869,CDS,186262,186867,+,606
Contig_013,Feature_01870,CDS,186864,186965,+,102
Contig_013,Feature_01871,CDS,186953,187525,+,573
Contig_013,Feature_01872,CDS,187627,187971,+,345
Contig_013,Feature_01873,CDS,188112,188333,+,222
Contig_013,Feature_01874,CDS,188444,188779,+,336
Contig_013,Feature_01875,CDS,188915,189451,-,537
Contig_013,Feature_01876,tRNA,189674,189758,+,85
Contig_013,Feature_01877,CDS,189970,190482,+,513
Contig_013,Feature_01878,CDS,190611,191546,+,936
Contig_013,Feature_01879,CDS,191521,192276,-,756
Contig_013,Feature_01880,CDS,192563,192754,+,192
Contig_013,Feature_01881,CDS,192856,193917,-,1062
Contig_013,Feature_01882,CDS,194176,195138,-,963
Contig_013,Feature_01883,CDS,195141,197033,-,1893
Contig_013,Feature_01884,CDS,197169,198008,-,840
Contig_013,Feature_01885,CDS,198174,199412,+,1239
Contig_013,Feature_01886,CDS,199534,200058,+,525
Contig_013,Feature_01887,CDS,200080,201033,+,954
Contig_013,Feature_01888,CDS,201141,201881,+,741
Contig_013,Feature_01889,CDS,201968,203218,-,1251
Contig_013,Feature_01890,CDS,203399,203986,+,588
Contig_013,Feature_01891,CDS,204009,204401,+,393
Contig_013,Feature_01892,CDS,204434,204970,+,537
Contig_013,Feature_01893,CDS,205070,205543,+,474
Contig_013,Feature_01894,CDS,205591,206775,-,1185
Contig_013,Feature_01895,CDS,206962,207855,+,894
Contig_013,Feature_01896,CDS,207947,208648,+,702
Contig_013,Feature_01897,CDS,208709,209638,-,930
Contig_013,Feature_01898,CDS,210149,211492,+,1344
Contig_013,Feature_01899,CDS,211585,212475,+,891
Contig_013,Feature_01900,CDS,212503,213345,+,843
Contig_013,Feature_01901,CDS,213432,214817,+,1386
Contig_013,Feature_01902,CDS,214858,215826,+,969
Contig_013,Feature_01903,CDS,216168,218276,+,2109
Contig_013,Feature_01904,CDS,218364,218894,+,531
Contig_013,Feature_01905,CDS,218928,219578,+,651
Contig_013,Feature_01906,CDS,219671,220096,+,426
Contig_013,Feature_01907,CDS,220322,220795,+,474
Contig_013,Feature_01908,CDS,220950,222185,+,1236
Contig_013,Feature_01909,CDS,222327,223292,-,966
Contig_013,Feature_01910,CDS,223510,225594,-,2085
Contig_013,Feature_01911,CDS,225581,225940,-,360
Contig_013,Feature_01912,CDS,226349,226711,+,363
Contig_013,Feature_01913,CDS,226772,227332,+,561
Contig_013,Feature_01914,CDS,227335,228558,+,1224
Contig_013,Feature_01915,CDS,228621,230312,-,1692
Contig_013,Feature_01916,CDS,230591,231658,+,1068
Contig_013,Feature_01917,CDS,231867,234419,+,2553
Contig_013,Feature_01918,CDS,234635,235375,+,741
Contig_013,Feature_01919,CDS,235445,235648,+,204
Contig_013,Feature_01920,CDS,235675,236307,+,633
Contig_013,Feature_01921,CDS,236341,237510,-,1170
Contig_013,Feature_01922,CDS,237872,238897,+,1026
Contig_013,Feature_01923,CDS,239264,241618,+,2355
Contig_013,Feature_01924,CDS,241722,243563,+,1842
Contig_013,Feature_01925,CDS,243688,244269,+,582
Contig_013,Feature_01926,CDS,244352,244693,+,342
Contig_013,Feature_01927,CDS,244831,245679,-,849
Contig_013,Feature_01928,CDS,245924,247201,+,1278
Contig_013,Feature_01929,CDS,247203,248936,+,1734
Contig_013,Feature_01930,CDS,249000,250373,-,1374
Contig_013,Feature_01931,CDS,250833,252185,+,1353
Contig_013,Feature_01932,CDS,252304,253233,-,930
Contig_013,Feature_01933,CDS,253415,255739,+,2325
Contig_013,Feature_01934,CDS,255881,256831,-,951
Contig_013,Feature_01935,CDS,257108,258826,+,1719
Contig_013,Feature_01936,CDS,258917,260233,+,1317
Contig_013,Feature_01937,CDS,260352,261551,-,1200
Contig_013,Feature_01938,CDS,261553,262008,-,456
Contig_013,Feature_01939,CDS,262242,262889,-,648
Contig_013,Feature_01940,CDS,263105,263782,+,678
Contig_013,Feature_01941,CDS,263805,264425,+,621
Contig_013,Feature_01942,CDS,264513,265511,-,999
Contig_013,Feature_01943,CDS,265630,269325,-,3696
Contig_013,Feature_01944,CDS,269470,271239,-,1770
Contig_013,Feature_01945,CDS,271707,272177,+,471
Contig_013,Feature_01946,CDS,272238,272906,+,669
Contig_013,Feature_01947,CDS,272906,273355,+,450
Contig_013,Feature_01948,CDS,273553,274014,+,462
Contig_013,Feature_01949,CDS,274197,275261,+,1065
Contig_013,Feature_01950,CDS,275311,277044,+,1734
Contig_013,Feature_01951,CDS,277079,278332,+,1254
Contig_013,Feature_01952,CDS,278354,278908,+,555
Contig_013,Feature_01953,CDS,278950,279372,+,423
Contig_013,Feature_01954,CDS,279442,280080,+,639
Contig_013,Feature_01955,CDS,280190,280867,-,678
Contig_013,Feature_01956,CDS,281155,281526,-,372
Contig_013,Feature_01957,CDS,281560,282084,-,525
Contig_013,Feature_01958,CDS,282350,283384,-,1035
Contig_013,Feature_01959,CDS,283631,284782,+,1152
Contig_013,Feature_01960,CDS,284974,285396,+,423
Contig_013,Feature_01961,CDS,285469,286050,+,582
Contig_013,Feature_01962,CDS,286139,286660,-,522
Contig_013,Feature_01963,CDS,287086,287916,+,831
Contig_013,Feature_01964,CDS,287991,288617,-,627
Contig_013,Feature_01965,CDS,288827,290053,-,1227
Contig_013,Feature_01966,CDS,290121,292148,-,2028
Contig_013,Feature_01967,CDS,292286,293122,+,837
Contig_013,Feature_01968,CDS,293316,295133,+,1818
Contig_013,Feature_01969,CDS,295298,296416,+,1119
Contig_013,Feature_01970,CDS,296587,297219,+,633
Contig_013,Feature_01971,CDS,297212,297727,+,516
Contig_013,Feature_01972,CDS,297733,297855,+,123
Contig_013,Feature_01973,CDS,298172,298810,+,639
Contig_013,Feature_01974,CDS,298803,299324,+,522
Contig_013,Feature_01975,CDS,299287,300570,-,1284
Contig_013,Feature_01976,CDS,300767,301795,+,1029
Contig_013,Feature_01977,CDS,301785,303020,-,1236
Contig_013,Feature_01978,CDS,303375,303896,+,522
Contig_013,Feature_01979,CDS,304087,304260,+,174
Contig_013,Feature_01980,CDS,304609,305133,+,525
Contig_013,Feature_01981,CDS,305117,306109,+,993
Contig_013,Feature_01982,CDS,306118,307107,+,990
Contig_013,Feature_01983,CDS,307189,308130,+,942
Contig_013,Feature_01984,CDS,308182,308931,+,750
Contig_013,Feature_01985,CDS,309041,309274,+,234
Contig_013,Feature_01986,CDS,309502,310740,+,1239
Contig_013,Feature_01987,CDS,310753,311451,+,699
Contig_013,Feature_01988,CDS,311707,315276,+,3570
Contig_013,Feature_01989,CDS,315315,316331,+,1017
Contig_013,Feature_01990,CDS,316480,317130,+,651
Contig_013,Feature_01991,CDS,317297,317665,+,369
Contig_013,Feature_01992,CDS,317717,319093,+,1377
Contig_013,Feature_01993,CDS,319163,319435,+,273
Contig_013,Feature_01994,CDS,319459,319689,+,231
Contig_013,Feature_01995,CDS,319787,320302,+,516
Contig_013,Feature_01996,CDS,320302,321117,+,816
Contig_013,Feature_01997,CDS,321345,321689,+,345
Contig_013,Feature_01998,CDS,321791,322417,+,627
Contig_013,Feature_01999,CDS,322499,323365,+,867
Contig_013,Feature_02000,CDS,323535,324221,+,687
Contig_013,Feature_02001,CDS,324312,326432,+,2121
Contig_013,Feature_02002,CDS,326429,326728,+,300
Contig_013,Feature_02003,CDS,326728,327111,+,384
Contig_013,Feature_02004,CDS,327270,327821,+,552
Contig_013,Feature_02005,CDS,327987,328340,+,354
Contig_013,Feature_02006,CDS,328754,329086,+,333
Contig_013,Feature_02007,CDS,330053,331672,+,1620
Contig_013,Feature_02008,CDS,331951,332376,-,426
Contig_013,Feature_02009,CDS,332527,332997,+,471
Contig_013,Feature_02010,CDS,333338,334498,+,1161
Contig_013,Feature_02011,CDS,334548,335477,+,930
Contig_013,Feature_02012,CDS,335706,336824,+,1119
Contig_013,Feature_02013,CDS,337040,339142,+,2103
Contig_013,Feature_02014,CDS,339170,340510,+,1341
Contig_013,Feature_02015,CDS,340537,341079,+,543
Contig_013,Feature_02016,CDS,341116,342516,+,1401
Contig_013,Feature_02017,CDS,342924,343331,+,408
Contig_013,Feature_02018,CDS,343338,343790,+,453
Contig_013,Feature_02019,CDS,343830,344144,+,315
Contig_013,Feature_02020,CDS,344182,345765,+,1584
Contig_013,Feature_02021,CDS,345777,346793,+,1017
Contig_013,Feature_02022,CDS,346777,347622,+,846
Contig_013,Feature_02023,CDS,347609,348928,+,1320
Contig_013,Feature_02024,CDS,348939,349382,+,444
Contig_013,Feature_02025,CDS,349430,350431,+,1002
Contig_013,Feature_02026,CDS,350459,351913,+,1455
Contig_013,Feature_02027,CDS,351933,352466,+,534
Contig_013,Feature_02028,CDS,352463,352843,+,381
Contig_013,Feature_02029,CDS,352937,353746,+,810
Contig_013,Feature_02030,CDS,353807,354031,+,225
Contig_013,Feature_02031,CDS,354028,354501,+,474
Contig_013,Feature_02032,CDS,354545,355543,+,999
Contig_013,Feature_02033,CDS,355533,356846,+,1314
Contig_013,Feature_02034,CDS,356876,357241,+,366
Contig_013,Feature_02035,CDS,357254,357790,+,537
Contig_013,Feature_02036,CDS,357787,358542,+,756
Contig_013,Feature_02037,CDS,358580,358849,+,270
Contig_013,Feature_02038,CDS,358860,359645,+,786
Contig_013,Feature_02039,CDS,359645,360757,+,1113
Contig_013,Feature_02040,CDS,360781,362814,+,2034
Contig_013,Feature_02041,CDS,362811,364256,+,1446
Contig_013,Feature_02042,CDS,364253,365140,+,888
Contig_013,Feature_02043,CDS,365163,366716,+,1554
Contig_013,Feature_02044,CDS,366750,368846,+,2097
Contig_013,Feature_02045,CDS,368909,369370,+,462
Contig_013,Feature_02046,CDS,369374,370000,+,627
Contig_013,Feature_02047,CDS,369993,370490,+,498
Contig_013,Feature_02048,CDS,370493,370906,+,414
Contig_013,Feature_02049,CDS,370921,371709,+,789
Contig_013,Feature_02050,CDS,371754,373163,+,1410
Contig_013,Feature_02051,CDS,373245,373565,+,321
Contig_013,Feature_02052,CDS,373607,374131,+,525
Contig_013,Feature_02053,CDS,374128,374775,+,648
Contig_013,Feature_02054,CDS,375208,375525,+,318
Contig_013,Feature_02055,CDS,375971,376669,+,699
Contig_013,Feature_02056,CDS,376802,377452,+,651
Contig_013,Feature_02057,CDS,377573,378301,+,729
Contig_013,Feature_02058,CDS,378301,378855,+,555
Contig_013,Feature_02059,CDS,378941,379708,+,768
Contig_013,Feature_02060,CDS,379726,380517,+,792
Contig_013,Feature_02061,CDS,380663,381802,+,1140
Contig_013,Feature_02062,CDS,381911,383182,+,1272
Contig_013,Feature_02063,CDS,383233,384681,+,1449
Contig_013,Feature_02064,CDS,384885,389201,+,4317
Contig_013,Feature_02065,CDS,389516,389977,+,462
Contig_013,Feature_02066,CDS,390079,391176,+,1098
Contig_013,Feature_02067,CDS,391200,391508,+,309
Contig_013,Feature_02068,CDS,391501,391824,+,324
Contig_013,Feature_02069,CDS,391817,394345,+,2529
Contig_013,Feature_02070,CDS,394366,394716,+,351
Contig_013,Feature_02071,CDS,394767,395744,+,978
Contig_013,Feature_02072,CDS,395741,396679,+,939
Contig_013,Feature_02073,CDS,396847,397785,+,939
Contig_013,Feature_02074,CDS,397918,398187,+,270
Contig_013,Feature_02075,CDS,398402,400504,+,2103
Contig_013,Feature_02076,CDS,400729,401736,+,1008
Contig_013,Feature_02077,CDS,401803,403062,+,1260
Contig_013,Feature_02078,CDS,403046,403492,+,447
Contig_013,Feature_02079,CDS,403685,404584,+,900
Contig_013,Feature_02080,CDS,404581,405174,+,594
Contig_013,Feature_02081,CDS,405309,406346,+,1038
Contig_013,Feature_02082,CDS,406383,407600,+,1218
Contig_013,Feature_02083,CDS,407643,408524,+,882
Contig_013,Feature_02084,CDS,408871,410550,+,1680
Contig_013,Feature_02085,CDS,410687,411628,+,942
Contig_013,Feature_02086,CDS,411625,411837,+,213
Contig_013,Feature_02087,CDS,411941,414622,+,2682
Contig_013,Feature_02088,CDS,414848,415699,+,852
